step,phase,distance_to_object,reach_error,s_ee_x,s_ee_y,s_ee_z,s_obj_rel_x,s_obj_rel_y,s_obj_rel_z,action_move_x,action_move_y,action_move_z,action_grip,obs_contact,obs_grip,true_ee_x,true_ee_y,true_ee_z,true_obj_x,true_obj_y,true_obj_z
79,Reach,0.5860191531172768,0.5524785657796798,0.9466074868138001,-0.008004428884726187,0.2912581054716199,-0.5149755568764868,0.02379590622855105,-0.2786617635894897,-0.00932118617397822,0.00043071184481101673,-0.003595827528786212,0,0,0.0011910941419836783,0.9472354304819919,-0.009646351878437417,0.28903370641683523,0.4,2.7057420170279714e-17,0.016300544728330885
80,Reach,0.6066474205677373,0.5705056172720646,0.9493146820020923,-0.011556500284852219,0.29175806255601566,-0.523551433308572,0.01839896183254609,-0.30590270964068556,-0.009176972451419336,0.00032250272872899567,-0.003959692995151637,0,0,0.0010238222528790092,0.9471805268906969,-0.00939276180408101,0.28931199298403054,0.4,2.6063553856079796e-17,0.016540507598123446
81,Reach,0.6062662247255213,0.5746926761052611,0.950076647333934,-0.011499467766147855,0.291703277074926,-0.5412899742285662,-0.0032853723587771408,-0.27304414546193545,-0.009418772793433393,-5.716746524494406e-05,-0.0033590848376598647,0,0,0.0008706749242312068,0.9467548550109685,-0.008986253381952657,0.29016714691901296,0.4,2.5297991485914382e-17,0.01676623866516387
82,Reach,0.6141703107710268,0.5818384519555018,0.9456459059797215,-0.008377898914929911,0.29380495939705503,-0.5447348670768717,0.0335277809695269,-0.28168241536628097,-0.0093623043517676,0.0005762386596630617,-0.003466295750795538,0,0,0.0007314860597699525,0.9462211350878755,-0.008486147815355905,0.29143367878004367,0.4,2.381413403455061e-17,0.016978354627172117
83,Reach,0.5967199606577608,0.5622095945014366,0.945571502073565,-0.00892573505064247,0.2946543170759753,-0.5210838088171856,0.021545248587187576,-0.2899692706120608,-0.009268497263538858,0.0003832244913268289,-0.003734715178567168,0,0,0.0006059660197778041,0.9462631233099011,-0.007920833748474375,0.2928049912313927,0.4,2.2435468392142393e-17,0.017177485593729898
84,Reach,0.5975619233257798,0.5662084404023946,0.945546939940135,-0.008167866427047935,0.29387382959127833,-0.5332785874694336,0.029026643575393023,-0.2680515889118323,-0.009418414658220948,0.000512649432685325,-0.00332124312343679,0,0,0.0004937303742948502,0.9471252441662542,-0.007384687002777222,0.29406900225319554,0.4,2.179939161280812e-17,0.01736426568137464
85,Reach,0.6275580688668049,0.5963580446284918,0.9476359499014505,-0.008091987934819508,0.2950373620272071,-0.5617013046820836,0.02583109246504533,-0.27866382754197017,-0.009418860192151879,0.0004331473801302891,-0.0033312844411402228,0,0,0.00039423586607510144,0.9480052778848435,-0.006978677271175245,0.295163205807829,0.4,2.1751465066078367e-17,0.017539325535974076
86,Reach,0.6015643823999482,0.5682630643910284,0.9508735055721955,-0.008634262238156717,0.29476199180425444,-0.5305677547542221,0.004082670088582707,-0.28347997388218193,-0.009336657403957763,7.184472024339373e-05,-0.0035807355190370957,0,0,0.00036534525255734114,0.9479989138611605,-0.006676564194401864,0.2961291641266093,0.4,2.1434650354575473e-17,0.01770328645712542
87,Reach,0.6053469481206987,0.5708726237687713,0.948717080224649,-0.005912914854947635,0.29740712933694197,-0.5294174933972913,0.007666239718269647,-0.2934335939400174,-0.00927382872035792,0.0001342898467903203,-0.0037387253312477537,0,0,0.0004599958639283785,0.9476211903036131,-0.00639097934220442,0.2970236050605963,0.4,2.0890626283594773e-17,0.01785675585065303
88,Reach,0.6069311085005804,0.5736685314018322,0.9456407141629396,-0.004901531602491589,0.2981956133375289,-0.5356225933479462,5.615758127091794e-05,-0.2854361659063022,-0.00933679579807322,9.78920372949336e-07,-0.0035810952607822633,0,0,0.0005289875877706679,0.9478129574358897,-0.006062743043460551,0.2978999557080275,0.4,2.060145623077611e-17,0.018000323778733996
89,Reach,0.6274856344955799,0.598230663424583,0.9468434643000264,-0.0054107899115101955,0.30076809606902605,-0.5691938539649541,0.00043825882800575485,-0.2641143427306489,-0.009514621846807266,7.325917155381734e-06,-0.003077648037576054,0,0,0.0005941721300891659,0.9482384511024647,-0.005706966186128871,0.29880724579340884,0.4,2.0464969141261308e-17,0.018134560413941115
90,Reach,0.6318667677507712,0.5980187639975849,0.9478062438836676,-0.006277167269080099,0.2996053678619663,-0.5558842612114406,-0.01178470332146583,-0.3001823130912994,-0.009295431760293153,-0.00019706243400605775,-0.003681862950577728,0,0,0.0006370032902795564,0.9480749506453171,-0.00538032211829015,0.29973323892753095,0.4,2.062265961517739e-17,0.018260014234593377
91,Reach,0.6014991366739751,0.5662112828712436,0.9490041918808851,-0.005126401901290857,0.29846580129779876,-0.5227470936501523,0.0028537332189136856,-0.2975374660552376,-0.00923236801286111,5.040050075375528e-05,-0.0038419839490324253,0,0,0.0006609228143161566,0.9476700647173272,-0.0050685148833351035,0.3006242693982333,0.4,2.110416135617966e-17,0.01837721082508932
92,Reach,0.6072214582873449,0.5722590556129663,0.9489452664177684,-0.004207008257262948,0.30299824833061384,-0.5289103152715458,0.018058832950382825,-0.2977342042097849,-0.009242497957590409,0.00031557094244737447,-0.0038048188503817092,0,0,0.0006690481438417011,0.9477017692143741,-0.0047289400479366105,0.3014594052314316,0.4,2.138909663476756e-17,0.01848665216710965
93,Reach,0.6014520669078088,0.5689794770566011,0.9472956041548316,-0.0022865671350221716,0.30294755616082003,-0.5333797675011137,-0.014841675856610143,-0.27754339672545003,-0.009374323486329437,-0.0002608472968724269,-0.0034718896672225443,0,0,0.0006642210906885305,0.9479977069075048,-0.004380653574240686,0.30230544420960814,0.4,2.14891597671289e-17,0.018588816326329357
94,Reach,0.5994108447248938,0.5660722634431778,0.9471732733548794,-0.002307898858460341,0.30368716102454657,-0.5283403470131716,-0.012136524504235264,-0.2828472083383011,-0.009333443468851503,-0.000214398854846092,-0.0035834154301160677,0,0,0.0006489817567354131,0.9481861515834357,-0.004035057295662331,0.3032482413624824,0.4,2.1939130713813983e-17,0.01868415745510655
95,Reach,0.5988955871415015,0.5676588300679425,0.94815560977919,-0.00462128148361448,0.30604994427527255,-0.5355667189396311,0.012499465548575391,-0.267746105896616,-0.009434658470397258,0.0002201932725520951,-0.0033073757678383137,0,0,0.0006255417562535286,0.9483406986241053,-0.0037098080108940714,0.30427732853055395,0.4,2.1786003627788655e-17,0.01877310604495945
96,Reach,0.6383259177411018,0.6051066481359356,0.9501990483825842,-0.006718899135859351,0.3056214631049854,-0.5642870507379996,-0.011811742747152618,-0.29816201026070593,-0.009325414825243069,-0.00019520100768251916,-0.0036053480974430874,0,0,0.0005958224663091863,0.9484248099997262,-0.0033987121382230744,0.30525769899284466,0.4,2.1547992082688524e-17,0.018856069373886772
97,Reach,0.628946464459978,0.5971043833434017,0.9489404116780132,-0.004094973885754949,0.3063540767498655,-0.5607938324089746,-0.02068562884005691,-0.2840000659300147,-0.00939188939241894,-0.0003464323729166189,-0.003416489170415148,0,0,0.0005615069935824329,0.9483403292990866,-0.00311146355090599,0.3060340342692267,0.4,2.1980746249384802e-17,0.01893343210305168
98,Reach,0.6158912807823911,0.5829501652544982,0.9511907195093288,-0.003820015880139748,0.30898290528967987,-0.5449514028457063,-0.009187874645786031,-0.286819841084546,-0.009348164480025446,-0.00015760995010225077,-0.00354781340518627,0,0,0.0005240527316866928,0.9483358689949954,-0.0028584169559168152,0.3065164555647629,0.4,2.260516655952305e-17,0.01900555698530824
99,Reach,0.6226809121922701,0.5911550635915642,0.9475867625164418,-0.0008829518497312182,0.30751621173941995,-0.5564377491797035,0.013138824018013022,-0.27917005749157026,-0.009412720679394412,0.0002222568125897131,-0.0033691677490083906,0,0,0.0004846919935475954,0.9484498710811924,-0.002644542259627275,0.3067855502393316,0.4,2.3203099486241106e-17,0.019072785609201857
100,Reach,0.6248734302548736,0.5905998913524657,0.9512443308276597,-0.0018654730837206418,0.3067164241235617,-0.547881627921383,-0.008529124483498277,-0.30036607608092614,-0.00927669706587215,-0.00014441459621617432,-0.0037312244602058903,0,0,0.0004444514439467895,0.9483526863542234,-0.0024256297013044124,0.3070449929804862,0.4,2.3410469989946522e-17,0.019135431952411037
101,Reach,0.6166057195729461,0.5851301530655733,0.9503170074404537,-0.002356727772918412,0.30909004221453307,-0.5511198559590599,-0.008246584132140876,-0.2764082336470591,-0.009418756717145255,-0.0001409358941585209,-0.0033566589008966756,0,0,0.0004041803498529662,0.9481968088359496,-0.0021945356384372866,0.30748695213545774,0.4,2.3484876405170033e-17,0.01919378250009527
102,Reach,0.6540431207837843,0.6199202598061476,0.9492986896489861,-0.001589843262177865,0.30825771465064744,-0.5749673313249385,-0.005559248366133606,-0.3116954707904399,-0.00927485950378092,-8.967682985343975e-05,-0.0037375044148886555,0,0,0.00036457313457659984,0.9483539372033845,-0.0019873688605319445,0.3081576908819433,0.4,2.298067990810709e-17,0.01924810240027591
103,Reach,0.6442376218290083,0.6116992804465166,0.9487331121762306,-0.003179273159317512,0.30748326514092483,-0.5724225228213055,-0.010278167707250048,-0.29541314800693974,-0.009357907408415772,-0.00016802648026244837,-0.0035215530717920174,0,0,0.00032618423508217555,0.9485391279263135,-0.0018132090153389346,0.30891538017695974,0.4,2.258092432647524e-17,0.01929863969772484
104,Reach,0.6266224961874732,0.5943740246813168,0.946635526065564,-0.004271849774839111,0.30871014581857026,-0.5574781545583796,0.0048223595490135985,-0.28609544695220757,-0.009379248274809458,8.113341681778883e-05,-0.003467436973927468,0,0,0.00028944150943626415,0.9484895241570589,-0.0016723251995954108,0.3095388339614247,0.4,2.1800240828340433e-17,0.01934562819322201
105,Reach,0.6187379210759897,0.5874518563028238,0.9486536855179452,-0.0035140331571322523,0.3088400661846836,-0.5538174480736066,-0.005139524416376252,-0.27585582189877617,-0.009427452516008747,-8.748843605197315e-05,-0.0033339893269111577,0,0,0.00025466183360224257,0.9484975471694275,-0.0015640110738873226,0.3098695235196839,0.4,2.0680608122723763e-17,0.01938928933561584
106,Reach,0.6418723226083068,0.6066368427513641,0.9479775955075092,-0.004494653137176025,0.3095632302172792,-0.5592884892984821,-0.0019162952525112445,-0.31494887217024503,-0.009219494265496035,-3.1588837298770136e-05,-0.003872974003765562,0,0,0.00022206877508721426,0.9485991959569211,-0.001475823352821482,0.3099591703346943,0.4,1.9784309504780338e-17,0.01942983344807383
107,Reach,0.6518750838837564,0.6208933456434955,0.9493388914663008,-0.002840906736649871,0.3078270770588828,-0.5853231402870642,0.01680098682268837,-0.28645361452550744,-0.009427112472600809,0.00027059376526697643,-0.003325105929610799,0,0,0.0001918092578701047,0.9485638710399577,-0.0014048531500706035,0.3100016502913342,0.4,1.8929815149131485e-17,0.019467460509212334
108,Reach,0.6362317085277669,0.6052688787139339,0.9492824898782419,-0.002514604013920584,0.30787628790046506,-0.5710546020942977,0.012085727499712807,-0.2802523212283663,-0.009434725990004077,0.00019967534966265534,-0.003308485340496266,0,0,0.00016396347356969603,0.9484926667270979,-0.001340737799873917,0.3101933247405743,0.4,1.7484138612420923e-17,0.01950236064853819
109,Reach,0.6050918546355168,0.5753141002888154,0.9481425030454538,-0.0009437891523377461,0.3102802824447401,-0.545956659432029,0.025107866815315297,-0.25968649096950225,-0.009489714560410591,0.0004364201538378916,-0.0031232763264327644,0,0,0.00013855239923464942,0.9484942151799047,-0.001290085217304749,0.3105871805271543,0.4,1.6293218888050552e-17,0.01953471448020301
110,Reach,0.6082875171065123,0.5748881895598402,0.9468518978608773,0.0024377727434487842,0.3107783470212504,-0.5356726746655781,0.026632161119888795,-0.28698295607634183,-0.009317858400878138,0.0004632581013758441,-0.0036004036930175434,0,0,0.0001155510719606184,0.9484799792580272,-0.0012504893014375616,0.31105027266716334,0.4,1.4450134197894776e-17,0.019564695566256615
111,Reach,0.6185550785973433,0.5866734611477322,0.9492469519927361,-0.00019809498131000342,0.31309109285063447,-0.5514271514932728,0.0072273643512424475,-0.28015397027191136,-0.009399217588852482,0.00012319228378088336,-0.003411675890031608,0,0,9.490040032399801e-05,0.9485444537680116,-0.001230642909570972,0.311416138532471,0.4,1.29093383296107e-17,0.019592470978365927
112,Reach,0.6271493049046869,0.598548393441734,0.9489817693932701,0.0002176163363281763,0.3110495225896495,-0.5711191001204969,-0.002486570437757162,-0.25910044594219406,-0.00954173641393447,-4.1543348290671144e-05,-0.0029922467072769554,0,0,7.6512223210862e-05,0.948645465311541,-0.0012491798820275586,0.31162663352898073,0.4,1.1907201055724603e-17,0.019618199910776166
113,Reach,0.6188818875962844,0.5877560699321722,0.9503468790656195,-0.0004894248985846457,0.3108122803686326,-0.5544383042594341,0.01156119363392108,-0.274734956578922,-0.00943313617030645,0.00019670053999196053,-0.0033131934579832523,0,0,6.027429263756383e-05,0.9486292490558542,-0.0012818667075393797,0.3117551200452379,0.4,1.123715447551747e-17,0.019642032854726703
114,Reach,0.5941908336395338,0.5622750981012121,0.9492453110769198,-0.0019613104062047746,0.31315357093983964,-0.5289266802271431,0.005423593617285629,-0.27068413022822796,-0.009406902102072708,9.64580084659797e-05,-0.003391296019904903,0,0,4.605933705118014e-05,0.94862609528258,-0.0013118317340995978,0.31190721486710715,0.4,1.0929379712046987e-17,0.01966411119093815
115,Reach,0.5953002319620447,0.5626608154032469,0.9498732908872021,-0.0005961609912405428,0.31047804497517517,-0.5270490468474516,-0.017443430607316356,-0.27621983114886023,-0.009367082839591858,-0.00031001680106006716,-0.0034873555395577654,0,0,3.616528822653189e-05,0.9486527693940198,-0.0013545570743665628,0.3121291413738598,0.4,1.1056231892281206e-17,0.019684567088327963
116,Reach,0.5977870076657934,0.5649840608978971,0.9511064455734664,-0.0006258191679768663,0.31351656093785424,-0.5290058838606164,-0.00117323692795002,-0.2783894841584038,-0.009363200140901275,-2.0765841182943483e-05,-0.003511417363582163,0,0,2.7513821391375197e-05,0.9485838291401301,-0.0014026312390651489,0.31236397837590557,0.4,1.1063733597027271e-17,0.01970352362237549
117,Reach,0.5973711565209706,0.56620240218197,0.9512377513022199,-0.00023774672540565676,0.3133230272593049,-0.5344386284596547,-0.010722288338843818,-0.2666696150410538,-0.00943900319744481,-0.00018937200367789706,-0.003296870771329942,0,0,2.0018830656655666e-05,0.9485657338875756,-0.0014443864177887283,0.31255279577252726,0.4,1.208938224138189e-17,0.01972109504664643
118,Reach,0.610477208989386,0.5743852531265108,0.9485804071514323,-0.0027178587233911192,0.3137115783111978,-0.5273187902652806,0.014120068870914288,-0.30727502303915294,-0.009180576753928889,0.00024582923732904897,-0.00395683945230214,0,0,1.3591018227551276e-05,0.948626730655604,-0.0014914655279670741,0.3127216993878831,0.4,1.2791537998662976e-17,0.019737387166855823
119,Reach,0.6539410181305162,0.619022196748027,0.9481529644269326,-0.00020083238998473175,0.31550407391099794,-0.5711024767490732,0.021783958156986638,-0.3178148445426442,-0.009225880424794209,0.0003519091604699564,-0.003841782181511121,0,0,2.6142936532961704e-05,0.9486531840107031,-0.0015352501251408948,0.3129282158526872,0.4,1.3353693223796266e-17,0.01975249777930753
120,Reach,0.6422947088429023,0.6084489936549781,0.947283922289585,-0.0025951222756180376,0.31265645471032816,-0.5649756507574782,0.024039065687473528,-0.30457696954895636,-0.009285505550163645,0.0003950876069836171,-0.003690974459500923,0,0,6.69985489826365e-05,0.9486764821945369,-0.0015629625273091163,0.31319633505614625,0.4,1.3473400632134764e-17,0.0197665171452728
121,Reach,0.6097265078972864,0.577369208226538,0.948424685608209,-0.0012967687922914527,0.3132712647189242,-0.5412343804600842,0.019811954587464035,-0.28007007390300154,-0.009374146953949164,0.0003431418632164147,-0.0034652016604339165,0,0,0.0001095723093040305,0.948684715015677,-0.001588276690286829,0.3134685543932144,0.4,1.3219291258805406e-17,0.01977952848041488
122,Reach,0.6256347823926801,0.5965529746703419,0.9495249076788626,-0.002058440076602285,0.3129391234158214,-0.56746946984144,0.02601017432632646,-0.26214643344689104,-0.009512474062425495,0.0004360077885907754,-0.0030533153161719805,0,0,0.00014226792837474038,0.948663050975483,-0.0016077976521770604,0.3136419270070192,0.4,1.2999365228689295e-17,0.019791608444184348
123,Reach,0.6150769906367736,0.58342216618336,0.9493711540919334,-0.0014902100187146883,0.3116749719091627,-0.5490667554005932,-0.007286530597888921,-0.27711425260441014,-0.009411139775378892,-0.00012489293380051118,-0.00337858696548839,0,0,0.00016638400460943138,0.948668619053583,-0.0016206523414616708,0.313710319817334,0.4,1.2236970174298516e-17,0.01980282761856508
124,Reach,0.6360946980101864,0.6035513538540379,0.9488198672362942,0.0009013697738902961,0.3104492535113624,-0.564394679085251,0.027017757128576993,-0.2921389256101762,-0.009351228780803024,0.0004476463677208639,-0.0035148446649243964,0,0,0.0001831213215776329,0.9486520785946742,-0.0016240840912684121,0.31379074392466594,0.4,1.1092609715772233e-17,0.01981325096893818
125,Reach,0.6227531264323871,0.5905389391118122,0.9491067141435257,0.0010048217908886687,0.3148271747863318,-0.5539147587271402,0.013538582771405194,-0.28428261171255004,-0.00937981768924915,0.0002292580873967027,-0.0034592572679423483,0,0,0.0001935811865148008,0.9486508874129926,-0.0016175109366268659,0.3139848804524685,0.4,1.0205443320725682e-17,0.019822938282383764
126,Reach,0.6269284966259269,0.5927957150191218,0.9485803353283374,0.00031559337560498133,0.31428814187742266,-0.5502206885526284,0.01320290856324708,-0.3002036258538308,-0.009281792607675648,0.0002227227395329805,-0.0037146629146387763,0,0,0.00019876530265247282,0.9486895769840678,-0.0016053140896758306,0.3142870259371881,0.4,9.570979556534194e-18,0.019831944580644394
127,Reach,0.6046929394710331,0.5692062359640244,0.9501001822379365,-0.001003008677182965,0.3143193553986292,-0.5248003148338949,-0.004610324714680134,-0.30036132491116196,-0.009219862357008047,-8.099568176501007e-05,-0.0038713793171635154,0,0,0.00019957717477410094,0.9486945457365631,-0.0015913260630109544,0.3145670834115828,0.4,8.751272488643881e-18,0.019840320506376328
128,Reach,0.6389416112285219,0.6048485010550493,0.9488524542686655,-0.0024722291890925683,0.31462102235664446,-0.5614297459618944,-0.0004527491751016798,-0.3050292083172473,-0.009282154869898519,-7.485331852719159e-06,-0.003720422683113612,0,0,0.00019682494955222348,0.9487038490036425,-0.001578686842762988,0.3147263283671601,0.4,8.299694668980741e-18,0.01984811268233075
129,Reach,0.6069636615459195,0.5740099118334144,0.9488457444620704,-0.002906490971712496,0.3159835379338688,-0.5364294832196315,0.0206532816545472,-0.2832344222139086,-0.00934530000546943,0.00035980705609385137,-0.003540608237317163,0,0,0.00019122570835813587,0.9487151262986487,-0.0015616273443949005,0.3147986899767481,0.4,7.716394525172125e-18,0.019855364043828858
130,Reach,0.6241372984943134,0.5909317004850285,0.9493256544102788,-0.002620153813208909,0.312798621736949,-0.551507680607526,0.004871185928224264,-0.29216932958532726,-0.009332849805736537,8.243230011566587e-05,-0.0035904205073307395,0,0,0.00018341066928550165,0.9487015880052789,-0.0015467117443159228,0.31488361641138674,0.4,6.965323363121365e-18,0.01986211414538985
131,Reach,0.5901153115779496,0.556050749631411,0.9467208699145983,-0.002687268054466733,0.31400844429194275,-0.517178880503872,0.009651268575620636,-0.28402277995679076,-0.009300929471755842,0.0001735681245285285,-0.0036691395541150014,0,0,0.00017393023164061905,0.9486944142078074,-0.00153624235209568,0.31505533152083803,0.4,6.212182383217335e-18,0.01986839944270039
132,Reach,0.6221705590852236,0.5886204786814242,0.9493339257852986,-0.00422686395488949,0.31563051966562766,-0.5483704744661182,0.003957600518734049,-0.2938883541829417,-0.009316197691499445,6.723518229606141e-05,-0.0036337226095509885,0,0,0.00016325930757581507,0.9486921383745693,-0.0015224744263140305,0.3152898497260625,0.4,5.325159377690923e-18,0.0198742535513138
133,Reach,0.6280256236406135,0.5911630915429286,0.9494854699530827,-0.005088670897603003,0.3157675597271203,-0.5396983306287066,0.013098525371098199,-0.32088989466617895,-0.009129432103416681,0.00022157211027689847,-0.0040748466558942174,0,0,0.00015180425364846685,0.9487072551122353,-0.0015101131246150943,0.3154874953490535,0.4,4.708321490482021e-18,0.019879707483576283
134,Reach,0.6096622110644804,0.5756569041422269,0.9508943525326417,-0.0024916496585021155,0.31726934435224674,-0.5349974295772468,0.015770014012947496,-0.2919196269588621,-0.009293685626413778,0.0002739481434075047,-0.0036813529974879505,0,0,0.00013990858110178114,0.9487288898128148,-0.0015053472418531024,0.3156322742510879,0.4,4.342467177700961e-18,0.019884789865317706
135,Reach,0.6079868297735078,0.5752682814690384,0.9515545901535926,-0.00072909142595408,0.31597982713650263,-0.5381482040279322,0.02324373924670393,-0.28196493446062154,-0.00935473450150399,0.00040405042300172315,-0.003510795588188387,0,0,0.00012785817752663408,0.9487322137493025,-0.0015029045123478013,0.31575284775157164,0.4,3.663110731752484e-18,0.019889527133835905
136,Reach,0.5932443514998185,0.5609864243216262,0.9494882095366124,-0.0006899172798218376,0.3155191158700159,-0.5268453304569476,-0.0019608397845928566,-0.2727068269579789,-0.009391409624467049,-3.4953426670957424e-05,-0.0034351424313165857,0,0,0.00013190867602200373,0.9487336342650172,-0.0014956085189697002,0.31589034660028875,0.4,3.0282901709011836e-18,0.019893943718663043
137,Reach,0.6201022310555127,0.5862121439913089,0.9462787231172123,-0.002549916281050052,0.31687756187337895,-0.5451578902077266,0.0012835975712091226,-0.29551311998210805,-0.009299668998597358,2.1896468443481323e-05,-0.0036763673729915632,0,0,0.00013294293481105074,0.9487244118932796,-0.0014920277052410625,0.3160442303377072,0.4,2.554546697315248e-18,0.019898062206537632
138,Reach,0.6283512899263619,0.5944037112380717,0.9481928158201154,-0.0009822000960594932,0.315142878575477,-0.5523815368487774,0.0062264199780167956,-0.2994348226158124,-0.009293036473447196,0.00010475069149632174,-0.003691679888047064,0,0,0.00013151024535214894,0.9487151000828581,-0.0014892210266335788,0.31618423777564786,0.4,1.7126551136266544e-18,0.01990190349192844
139,Reach,0.5998313869684418,0.5667851787707926,0.94830458926483,-0.0029667561750583936,0.31685058573468855,-0.5299545425833385,0.0034758245227086695,-0.2809515869890335,-0.00935018349866999,6.132525430969834e-05,-0.0035454629816687234,0,0,0.00012809893538080677,0.9487271795168527,-0.001484356779898726,0.3163027101392066,0.4,9.206044204286762e-19,0.019905486914369955
140,Reach,0.5905352899788154,0.557652489655223,0.9450521032395861,-0.00132052165576717,0.31764622640164947,-0.5218598082384639,-0.015275691905226305,-0.27597268432309363,-0.009358154368881445,-0.0002739285162103505,-0.003514243869766576,0,0,0.0001361109562850052,0.9487377598939036,-0.001479888518896156,0.31643288789912993,0.4,4.6572029886544864e-20,0.019908830383780166
141,Reach,0.6057265538700474,0.5717721327944751,0.9485846483086109,0.0006205787122576143,0.3167348663494056,-0.5316017679620878,0.01649369954880508,-0.2898830388933781,-0.00929744101665013,0.00028846630681691126,-0.0036707462091165087,0,0,0.0001533571283840904,0.9487464620692466,-0.001478385266506165,0.3165962388951355,0.4,-8.650256239620721e-19,0.019911950494841332
142,Reach,0.6193334685590414,0.5839404077300524,0.9489298224027567,-0.0004840974138293595,0.3188540050503239,-0.5378770047823884,-0.022822835870519396,-0.3061721593589575,-0.00921116260601444,-0.00039084186619724523,-0.0038732061759205014,0,0,0.00016902894720636477,0.9487466856376229,-0.0014717468288150072,0.31676166163882397,0.4,-1.2902605460404548e-18,0.019914862631437106
143,Reach,0.6210577564663461,0.5856631905138667,0.9496195561404509,-0.0008602840609960055,0.3166298415209287,-0.5397011758224625,0.014816034103727393,-0.30694602590080855,-0.009215214214656778,0.0002529787485999873,-0.0038750262877488314,0,0,0.00017886460512786032,0.9487428853911363,-0.0014649349385978002,0.31687194714899314,0.4,-1.3011025557755508e-18,0.01991758106205448
144,Reach,0.6204045393398461,0.5867251034216828,0.9490659162034008,-0.002814756727098431,0.3150528752846846,-0.5462676758497409,0.0008046203297899625,-0.29409653405188896,-0.009310453441722521,1.3713753256807168e-05,-0.0036490092686219445,0,0,0.0001851443501088215,0.9487438396809427,-0.0014640045659946351,0.31694528613176576,0.4,-1.7800853295915434e-18,0.019920119026980317
145,Reach,0.6052192464522702,0.570681495784255,0.9493253668759266,-0.0029878743920457003,0.3176725087665976,-0.5284627655536553,0.026091391870294044,-0.29383104153561934,-0.009260205026052565,0.0004571970891475662,-0.0037469419126997193,0,0,0.00018707842804786308,0.9487425996626763,-0.001463485211103145,0.31704050664916295,0.4,-2.5284250746862737e-18,0.019922488818046834
146,Reach,0.6065737481659899,0.575510373705691,0.9512096667765286,-0.0015124124526410903,0.3176035515555599,-0.5430771088508268,0.019243882115852276,-0.26949701075796006,-0.009436443436353241,0.0003343794133881827,-0.0032926775852500363,0,0,0.00018545092483849914,0.9487494985371897,-0.0014566553565639124,0.3171932715465141,0.4,-3.0673799886563682e-18,0.019924701851611503
147,Reach,0.6137286790077238,0.5790250888635724,0.9498944794322138,0.000736731198648883,0.3165154661132446,-0.5360336775013631,0.010294147503039464,-0.29870523689436035,-0.00925752075015287,0.00017778413580045978,-0.0037771288515943873,0,0,0.00018095935951187132,0.9487539982020545,-0.0014544591563009004,0.3173650660528782,0.4,-3.8792873852049416e-18,0.019926768735392036
148,Reach,0.6202009152185217,0.5892854556158929,0.9495765618146197,-0.0019855256929142318,0.31845276315895016,-0.5564145654887315,-0.011870480057449409,-0.27369891898413456,-0.009442190710564775,-0.00020143853788217044,-0.003287013401369117,0,0,0.00017421906767347133,0.9487569324466412,-0.0014543878409829676,0.3174883543716057,0.4,-4.862805091273044e-18,0.019928699329720342
149,Reach,0.6221445011044152,0.5896922601182715,0.9470880531336177,-0.002108083117630336,0.31975147301976914,-0.5526089932235316,-0.0031082664593835296,-0.28579261631916575,-0.009371142044711555,-5.270997551774075e-05,-0.003489830717430325,0,0,0.00016576807817980405,0.9487620199321855,-0.0014518326013305332,0.3175560125322216,0.4,-5.889971173597375e-18,0.019930502803723736
150,Reach,0.6161960004965985,0.582793228681861,0.947280569295128,0.0013772960992900272,0.31514503696520524,-0.543487257488364,0.006272786926258798,-0.2903097726911005,-0.009325558890201972,0.00010763314701590378,-0.0036086516167452886,0,0,0.00016805566041167634,0.9487586822290777,-0.0014494504966312235,0.3176278196849752,0.4,-6.665516631752478e-18,0.01993218768689309
151,Reach,0.6085890220067721,0.5764617529037057,0.9487360521022883,-0.002473056921900074,0.3162369761787958,-0.5413745324587035,0.006038559364780329,-0.2779527821646648,-0.00939133480637243,0.0001047521250865889,-0.0034339274230693246,0,0,0.0001670404075212464,0.9487576663370562,-0.0014507657555051815,0.31774998602780374,0.4,-7.246934332814122e-18,0.019933761916454986
152,Reach,0.6233536870393834,0.5886468426560093,0.9468642942334521,-0.0031760652731483603,0.31455512745480807,-0.544682438145773,0.011821512772016093,-0.3029044611044063,-0.009253127659500112,0.00020082521327519112,-0.003786726521774043,0,0,0.00016336066624901698,0.9487572713843084,-0.0014475526236506005,0.3178979569386523,0.4,-7.505780475993522e-18,0.019935232880923196
153,Reach,0.6291972097394556,0.5942288962648545,0.945848263786055,-0.0015097317587406552,0.3169336900623549,-0.5489661045976204,0.006445527364405308,-0.3073821724235575,-0.009238293661722905,0.00010846876355088031,-0.003826508166344887,0,0,0.0001575803879493139,0.9487640164779142,-0.0014440636373775797,0.3180152939679292,0.4,-7.907764992446277e-18,0.019936607460169054
154,Reach,0.6551484444708688,0.6196152275106265,0.9474265027522429,-0.0010251226463670353,0.3182685979564005,-0.5698506423666817,-0.009710075338972552,-0.32310283830971015,-0.009196846963495724,-0.0001567113735726584,-0.003923448416308343,0,0,0.0001639056224754807,0.9487714882045412,-0.0014440520669670143,0.31809472529389127,0.4,-8.035498875040099e-18,0.019937892062317848
