step,phase,distance_to_object,reach_error,s_ee_x,s_ee_y,s_ee_z,s_obj_rel_x,s_obj_rel_y,s_obj_rel_z,action_move_x,action_move_y,action_move_z,action_grip,obs_contact,obs_grip,true_ee_x,true_ee_y,true_ee_z,true_obj_x,true_obj_y,true_obj_z
178,Reach,0.5996488491172637,0.5656665129802086,0.9513556067689479,-0.0003988070652160095,0.3192319037072558,-0.5257589359644264,0.022350309604131705,-0.28750086462793906,-0.009294503455657476,0.00039511459652047127,-0.0036682543489223486,0,0,0.00018724731709617224,0.9488019167635827,-0.0009644404975939882,0.3201864246974883,0.4,4.909088152940763e-17,0.01995267076490164
179,Reach,0.6258220411870641,0.5903460597549625,0.9504345655396828,-0.001910440452450312,0.3161839417236976,-0.5429904077836792,0.030472804783757704,-0.3096547310458344,-0.009197832335987144,0.0005161854522482319,-0.0038901713198722493,0,0,0.00017830339642613057,0.9487999486242509,-0.0009638231058284858,0.3202734596468411,0.4,4.927115299177633e-17,0.019952910436369008
180,Reach,0.6158817676539899,0.5795598300668501,0.9520908311739292,-0.0009397976933484351,0.31891029157259376,-0.5313322264638025,0.006251976149950517,-0.31137971938429476,-0.009167858069157679,0.00010787455971938868,-0.003992335344525274,0,0,0.00016799331735238432,0.948802362279821,-0.0009618210188507621,0.32032516357671953,0.4,4.891942041610856e-17,0.01995313460597751
181,Reach,0.6234308105592917,0.5903373750386832,0.9493266602110173,-0.0006195716270413101,0.3239802055290367,-0.5509548337797503,0.020137534473777537,-0.29104849491907797,-0.009332880774212335,0.0003411190841924582,-0.003575048842286981,0,0,0.00016749955851679362,0.9488034877368585,-0.0009605488847840072,0.3203772592397609,0.4,4.8632415732561915e-17,0.019953344278643866
182,Reach,0.636196409503626,0.6030236871582442,0.9507974867353717,-0.0004291107624348694,0.3225745281458171,-0.5625152694525548,-0.012524314116409554,-0.2969269011961338,-0.009328244999850906,-0.00020769190967324225,-0.003597319737445211,0,0,0.00016683845919514053,0.9488053553549798,-0.0009626476088962317,0.32046580224503596,0.4,4.826499336420362e-17,0.01995354039385065
183,Reach,0.6142210494265627,0.5793357638340678,0.9497609865888729,-0.0001442405541486913,0.3215493796535836,-0.5358366004983016,0.0023856564719859983,-0.30023481438415694,-0.009249154530908174,4.1179167952581184e-05,-0.003801505588514576,0,0,0.00016344972977619566,0.9488047228891514,-0.0009609874636239482,0.32055929563499885,0.4,4.8655220164791874e-17,0.019953723829944585
184,Reach,0.6463601170607863,0.6141561331649833,0.9473777564984098,-0.0014985440651971312,0.31888145692802067,-0.5753124906574277,0.023047985274236567,-0.2937102813916787,-0.00936752821619839,0.000375278923870082,-0.003479738617773745,0,0,0.00015797227036001726,0.9488071413176445,-0.0009581290383797955,0.32061392054548304,0.4,4.867185359090854e-17,0.019953895408146724
185,Reach,0.6388146946767249,0.6028694681639868,0.9493856875537021,-0.0007840876955641559,0.3217836584755547,-0.5524672651832733,0.03365362798009723,-0.31895386556618066,-0.00916396159297615,0.0005582241224221874,-0.00396360867791007,0,0,0.00016202546337739946,0.9488079243001626,-0.0009570798575450995,0.3206558120405904,0.4,4.891908640382849e-17,0.019954055896296136
186,Reach,0.6221479315405838,0.5853346201195857,0.9488096294024904,-0.0006592170980845053,0.3220582843154447,-0.5348422137620186,0.0011765024424089058,-0.3178214450605453,-0.009137375364073778,2.009965585443319e-05,-0.004062999810466663,0,0,0.0001646813756574576,0.948808510625501,-0.0009590874090205814,0.3207318029398397,0.4,4.9129084745755123e-17,0.01995420601234455
187,Reach,0.6214447734917707,0.5878935799186683,0.9489930659910091,-0.0020158421026539855,0.3211415627368869,-0.5477030359294677,-0.00431694599100313,-0.2935921574415659,-0.009316363618143938,-7.343073880140611e-05,-0.003633177240532464,0,0,0.00016402282034581238,0.948807827517939,-0.0009567865051830362,0.3208231723636832,0.4,4.922193598833528e-17,0.01995434642761908
188,Reach,0.626482771971667,0.5914571794050759,0.9487593218955692,-0.001328302412028616,0.3191181398763832,-0.5462769511591047,-0.006843667645219416,-0.30661917817184664,-0.009236120046908278,-0.00011570859030070781,-0.0038315398994698854,0,0,0.0001606842911576232,0.948810561720038,-0.0009536370421975047,0.3208824596439185,0.4,4.9535103867727654e-17,0.019954477769868532
189,Reach,0.6143905158627475,0.578121522091198,0.9500715972611922,-9.788201825400192e-06,0.32112116419831016,-0.5302611919926081,0.0004759762508671603,-0.3103200729815589,-0.009172140661266715,8.233152247047388e-06,-0.003983938742644252,0,0,0.0001675944820084572,0.9488122877872947,-0.0009524016677124826,0.32092473383539943,0.4,4.965229394525818e-17,0.01995460062610859
190,Reach,0.6047937559160685,0.5679165371443685,0.9490755230897765,-0.004308698800966857,0.32094402248781423,-0.519037434763799,0.00980588673408178,-0.3102893377063391,-0.009139325954015246,0.00017266422251741988,-0.004054985594613841,0,0,0.0001740868036851732,0.9488127303407728,-0.0009540448692297689,0.3209942152495755,0.4,5.06746664248746e-17,0.0199547155452791
191,Reach,0.633205816412317,0.5995304998193449,0.9496701982517046,-0.0011113306825620943,0.32331443612408034,-0.55738837655092,0.024383601748475228,-0.2994549107797206,-0.009297081244721936,0.00040671161443534036,-0.003660446146540474,0,0,0.0001763825107211075,0.948811309745115,-0.000951683661419719,0.3210774359980904,0.4,5.166936194552742e-17,0.01995482304072613
192,Reach,0.6371326932310019,0.6021216443840645,0.9444701110798754,-0.000752353894870301,0.32302930032300914,-0.5558888233324066,0.009868276639863179,-0.31117246342512617,-0.009232168092895062,0.00016389174400063052,-0.0038392983474560553,0,0,0.00017523146164486565,0.9488133711764976,-0.0009487284416019237,0.3211323818278823,0.4,5.3087323957672303e-17,0.019954923592520536
193,Reach,0.6039598437255368,0.5679273316230764,0.9462606607704664,-0.0005945654043495056,0.32231929330533404,-0.5219126299505765,-0.003427005840799391,-0.303912742677918,-0.009189778355251988,-6.0342329906985986e-05,-0.003942630160763684,0,0,0.00018288540922358298,0.9488153172675351,-0.0009474586998276343,0.3211755599167825,0.4,5.444922488264478e-17,0.019955017649624446
194,Reach,0.6006446623310477,0.5654171588738646,0.9464777729396847,-0.002118001605137082,0.32185369791007057,-0.5222187698118224,-0.003236467898976703,-0.2967340427361582,-0.009235990836428098,-5.724035516401275e-05,-0.003833170595102298,0,0,0.00019016628485744289,0.948816381532855,-0.0009491781416559518,0.32124663733457076,0.4,5.610972125772257e-17,0.019955105631915278
195,Reach,0.6115241739327383,0.5781571359748209,0.9467527215618329,-0.001030488888083581,0.31921061757482166,-0.5391398669373164,0.016967612487610778,-0.28810088390944066,-0.009325144210635433,0.0002934775242201582,-0.0035993827795373534,0,0,0.00019282740546794892,0.9488151860057369,-0.0009472046348326857,0.3213256794375736,0.4,5.742883778517878e-17,0.01995518793207692
196,Reach,0.6339629334366281,0.6005965889784229,0.9476048169963969,-0.0007699418354805672,0.3211161048100608,-0.559707125303329,-0.012557361233342706,-0.297454614244112,-0.009319185882413279,-0.0002090814610636066,-0.00362064351071305,0,0,0.00019169194950136546,0.9488168606733417,-0.0009444846611144757,0.321372779000219,0.4,5.860283540839677e-17,0.019955264917367155
197,Reach,0.6412989997809363,0.605324135059732,0.9487837970207389,-0.0025383926062930618,0.3202962090748965,-0.5553671009963101,-0.015598367302448728,-0.32029436646385384,-0.009174706059613959,-0.000257686194866648,-0.003969680912196605,0,0,0.00018749322449709624,0.9488179746908518,-0.0009431565085441336,0.3214128540495371,0.4,5.937366790717606e-17,0.019955336931269534
198,Reach,0.6385586862111684,0.6052304349179473,0.9493681045671692,0.0002469951459952174,0.3226062746295596,-0.5641448661880316,0.006854835851998864,-0.2990832274047871,-0.009321158250485443,0.00011325993301920106,-0.0036198316337890182,0,0,0.0001833333365258462,0.9488190518359413,-0.0009452168054337084,0.3214853188833632,0.4,6.089359696176642e-17,0.01995540429503689
199,Reach,0.638986324276568,0.6033203191728214,0.9463773125819268,-0.0008055636401735951,0.3218786295874013,-0.5542621602733772,-0.025594311026478106,-0.31692571928552654,-0.009186863804509268,-0.0004242242505866375,-0.003927030331256904,0,0,0.00017682174686583715,0.9488183747516343,-0.0009441369990233939,0.32156207877835485,0.4,6.163649887449279e-17,0.019955467309134674
200,Reach,0.6092141907787194,0.5740848117236681,0.9471772966081451,-0.0009136306451362964,0.3222421198192478,-0.5303391215285471,-0.0004591616061810121,-0.2998034949648158,-0.009237992552637367,-7.998149346651352e-06,-0.0038287634592677,0,0,0.00016986241847824173,0.9488205489480644,-0.0009420745361956358,0.32160405095986755,0.4,6.146516639293665e-17,0.019955526254589243
201,Reach,0.6359326692435253,0.6049835783815186,0.9478291981264791,-0.0007486893733155733,0.32371008462173684,-0.5708078007503719,-0.013057924634523682,-0.2800326856242997,-0.009435095780242904,-0.00021583932359712764,-0.0033064151288112126,0,0,0.00017247968526138313,0.9488210363050832,-0.000940756686692385,0.32164306505180473,0.4,6.180835364584369e-17,0.01995558139424874
202,Reach,0.6204793689093167,0.5900090247999522,0.9471225621025056,-0.0002522809547511201,0.3226652232486379,-0.5583872842033222,-0.0038104552926953843,-0.2705249868544579,-0.009464046493062515,-6.458300013270735e-05,-0.003229187670799732,0,0,0.00017165645340028903,0.9488214962717403,-0.0009430445515073734,0.3217147292783652,0.4,6.18620395079073e-17,0.019955632973961936
203,Reach,0.6170566176467941,0.5836151567107839,0.9496112816231226,0.001390016252007758,0.3230100070018266,-0.5437803165682847,0.020227221367065125,-0.2909513639946815,-0.009317446785189651,0.00034658492217824494,-0.0036145628085396094,0,0,0.0001680537189280058,0.948821046413112,-0.0009431098690315018,0.32178477631132935,0.4,6.200395971638691e-17,0.019955681223679442
204,Reach,0.6222632838289636,0.5883365336990765,0.9489357623607636,-0.0019414347357534058,0.31960089854151313,-0.5464706267369982,-0.023486297550189803,-0.2966982344785043,-0.009288402052837808,-0.00039919835340707603,-0.003683236074361167,0,0,0.00016559124209562575,0.9488236318420228,-0.00094204655116682,0.3218227230472757,0.4,6.251992189173014e-17,0.019955726358484402
205,Reach,0.6373576869685212,0.602517656942198,0.9472119461452679,-0.00010859383258834374,0.3198751168978222,-0.5561471183151594,-0.028908278658086553,-0.30998308881717096,-0.009230387058491015,-0.00047979139407793063,-0.0038170348398475925,0,0,0.00017189072433672857,0.9488241158217918,-0.0009402014666118071,0.321866472886485,0.4,6.331855365624372e-17,0.019955768579555385
206,Reach,0.6435353236081192,0.607889563546546,0.9454975894620459,-0.002322344054579858,0.32131805296238014,-0.5589340039223858,0.009853263888037048,-0.3187999453912276,-0.00919466359418076,0.0001620897031123744,-0.003928344220914441,0,0,0.000174067397632606,0.948824010173252,-0.0009418913405368674,0.3219379190983595,0.4,6.398521310469338e-17,0.019955808075066864
207,Reach,0.6388403918149579,0.6040675960155263,0.9510731933856689,-0.0017756036722455018,0.31837860711548777,-0.5584402575959785,0.009294665385802278,-0.31012116036444864,-0.009244665022250671,0.00015386796853713997,-0.0038095266470564637,0,0,0.00017285927092296555,0.94882393876152,-0.0009428640846342014,0.321996387086728,0.4,6.488650446457928e-17,0.019955845021031177
208,Reach,0.6069735427682742,0.571445744320203,0.9512475388276904,-0.002756410022296395,0.32109031440409924,-0.5266954373688331,0.002471769855811299,-0.3016665182437445,-0.00921689316271652,4.325467256303988e-05,-0.0038790474939565957,0,0,0.00017393280000636607,0.948826109234911,-0.000942767513730103,0.32202982116927614,0.4,6.603625583170779e-17,0.019955879582085792
209,Reach,0.6069183754178544,0.5716763641218499,0.9491286628078014,-0.002379394060881107,0.32117393817379153,-0.5278158059111953,0.00021325965053871332,-0.29960030702668616,-0.009232772929522307,3.7304262327917083e-06,-0.0038413396251568564,0,0,0.0001810479017013503,0.9488267938176718,-0.0009401149228810471,0.32208190922092794,0.4,6.735643995204835e-17,0.01995591191222947
210,Reach,0.6103931805201275,0.575811952397488,0.9485577118668194,-0.0016028482419076012,0.3230109564370087,-0.5334600149616235,0.01266935267369737,-0.2963776893854374,-0.009264483183103005,0.00022002587165734287,-0.0037577839168588503,0,0,0.0001837302950157061,0.9488262946973454,-0.0009405988983884211,0.3221527982257608,0.4,6.900547539210225e-17,0.01995594215551063
211,Reach,0.6496870080583311,0.6173724540678033,0.9491766996401769,-0.0011037132210087214,0.3249623698885073,-0.5781253185132865,0.017487364844857165,-0.29590288373802626,-0.009364287549664365,0.0002832546986771879,-0.0034971253141513597,0,0,0.0001842507300151801,0.9488272092836597,-0.0009420649913836714,0.32219823226994404,0.4,7.053374597986677e-17,0.01995597044667109
212,Reach,0.6471658340226032,0.6155993366077307,0.9510044183632831,-8.650654072564517e-05,0.32104875906644015,-0.5789860494786075,-0.0012751038552572752,-0.2891317093393343,-0.009405241608431855,-2.0713210353405413e-05,-0.0033972049172722907,0,0,0.00018803105773955098,0.9488283720934324,-0.0009429165496623501,0.32222993379235526,0.4,7.236085625071361e-17,0.019955996911748024
213,Reach,0.6197611234096613,0.5863357177773226,0.9508290662340415,0.0004730218445022028,0.32430472793240567,-0.5466771466744198,0.002199584484004624,-0.2919642259284826,-0.009323620071224038,3.751407968702288e-05,-0.003615065899993183,0,0,0.00018788634850054514,0.9488290118717142,-0.000939522373057063,0.3222903713914269,0.4,7.373638575614924e-17,0.01995602166863696
214,Reach,0.6419708991670398,0.6102937263664043,0.9485318011777328,0.0018008099492059174,0.3231287976375578,-0.5731406011756135,0.02710997341406894,-0.2879262683446619,-0.009391225510181877,0.00044421189736747885,-0.003406986822273647,0,0,0.00018455712162551252,0.948828452812099,-0.0009383250875550115,0.32235581226372806,0.4,7.509970769968143e-17,0.01995604482761812
215,Reach,0.6096446660156053,0.576720493885623,0.951088553112,0.0017626475551399188,0.3227534276792772,-0.5383548459383503,0.033366761673765885,-0.2841255670850131,-0.009334761841238097,0.0005785603603048531,-0.003539419341763428,0,0,0.000184564112385055,0.9488302936954366,-0.0009394944456768322,0.322390115188219,0.4,7.62329868212919e-17,0.01995606649184891
216,Reach,0.6109002783467358,0.5777415965727724,0.951227512989442,-0.0008429631337002275,0.32281965304506677,-0.5396373289651097,-0.0015045045332159317,-0.28633623546039494,-0.0093404617594838,-2.6041132266411497e-05,-0.003571427722781335,0,0,0.00018814356127832624,0.9488307385370346,-0.0009411638266394323,0.32242707184915154,0.4,7.71776166585048e-17,0.01995608675782432
217,Reach,0.6104102997166823,0.5783259742035856,0.9505579256216525,0.0024955216810698495,0.32393362116771696,-0.5428648128485138,-0.020163800434162254,-0.2783737597605228,-0.00938683090615279,-0.00034865804638862857,-0.003430137476251242,0,0,0.00018886082948795733,0.9488307762288355,-0.0009378110136273866,0.32249250243747246,0.4,7.808431757269762e-17,0.019956105715807554
218,Reach,0.6370564851826819,0.599279608297811,0.9472708372411095,0.001441137459166931,0.32159848710533795,-0.5436858235748011,0.00923464369045798,-0.331905727448342,-0.009072323103385446,0.00015409574366609917,-0.004203475705837096,0,0,0.00018621483701253445,0.9488310013002629,-0.0009351897051856202,0.32254512467360985,0.4,7.914179732228953e-17,0.019956123450232906
219,Reach,0.6211137213649197,0.5855755898295731,0.9512432151553067,0.001934462248774728,0.3223197971364674,-0.5393381894903435,-0.00437726129845915,-0.30802177164704203,-0.009210393992811643,-7.475143046405189e-05,-0.0038939767231999174,0,0,0.00018088323579441834,0.9488326706984642,-0.0009350111158767123,0.3225739139033077,0.4,8.016465558646522e-17,0.01995614004008227
220,Reach,0.6166014604371393,0.5809227597646986,0.9478899937344163,0.0008913753249474033,0.322139104862747,-0.5347100016740364,0.003183307370601888,-0.30703817625362045,-0.0092044939311832,5.4797429040158094e-05,-0.0039082334516482315,0,0,0.00017783559444835533,0.9488331056876398,-0.0009370261229718746,0.3226227158386138,0.4,8.159911969995415e-17,0.019956155559237646
221,Reach,0.5979147866589114,0.5633620888321847,0.9488356688513363,-0.002691574115232624,0.32221911429439415,-0.521579768832196,0.030033257256588824,-0.2907828060750567,-0.009258339870071823,0.0005331075315849871,-0.0037415156300630126,0,0,0.00017232109135415427,0.9488324165055162,-0.0009351228537271536,0.3226856142294651,0.4,8.321200714291914e-17,0.019956170076810494
222,Reach,0.6168738671173613,0.5815286075752382,0.9485643543102653,-0.0018976461048089617,0.3235869346162261,-0.5361723290934239,0.013720139933283481,-0.3047365406495784,-0.009220050778397071,0.00023593232997584507,-0.0038645827173773555,0,0,0.0001652089856237638,0.9488338423573117,-0.0009327185568711238,0.3227218548016661,0.4,8.515923738176085e-17,0.01995618365744994
223,Reach,0.6348783420721138,0.6001082777613744,0.9470514245182838,-6.197833509341728e-06,0.3230131077904336,-0.5549441185564509,-0.0031967297146108685,-0.30837852621570705,-0.00924739982968736,-5.32692154578479e-05,-0.003805621996544412,0,0,0.00016739255035240402,0.9488346140475165,-0.0009307748391879888,0.32275470158881703,0.4,8.690433556624003e-17,0.019956196361631193
224,Reach,0.6395916060295741,0.6086586294603034,0.9492302051083881,-0.0018041129672428297,0.32232071478961727,-0.5743807391412566,0.004483112647000005,-0.2813255955437185,-0.00943682897670504,7.365561630129476e-05,-0.0033076931107053156,0,0,0.0001663041244487071,0.9488348715309383,-0.0009321660347505236,0.32281477249432683,0.4,8.861939227346905e-17,0.019956208245925054
225,Reach,0.6332605925197974,0.6021331234361961,0.9479899230855797,0.0013982328752386744,0.3223633176181089,-0.5676423337247251,0.014479753522058061,-0.28034174812184703,-0.009427189962335202,0.00024047428979535922,-0.0033272002539663616,0,0,0.00016257755429554855,0.948834727404336,-0.0009323168730600164,0.32286508309566,0.4,8.996419819655711e-17,0.019956219363250205
226,Reach,0.6370331246956609,0.6071995544918208,0.9490218402557635,-0.00035191028985533796,0.3223269544171158,-0.5751772158636936,0.03160224933930611,-0.27199939365282383,-0.009472622494676772,0.0005204590336986455,-0.0031620476700367885,0,0,0.00016167878805609077,0.9488361584158089,-0.0009315658480244418,0.3228911136318699,0.4,9.171666058871649e-17,0.019956229763109005
227,Reach,0.620785799816014,0.5874067691371783,0.9481583013349049,-0.001340227586298814,0.3212918700237604,-0.5471179382359754,0.02725224418845007,-0.29205185515643733,-0.009314123823251445,0.00046394160946561713,-0.00360996614778398,0,0,0.00016543160018409693,0.9488365886687289,-0.0009281624932902023,0.3229369285193667,0.4,9.315158976575382e-17,0.01995623949180821
228,Reach,0.6186161198533998,0.586152755586581,0.9473287802136661,-0.0005059439775752735,0.32087395915554673,-0.5487347298724412,0.025853110664207556,-0.2844428178795856,-0.00936163354419968,0.0004410643883834609,-0.003487876085731157,0,0,0.00016565087006444263,0.9488361558421259,-0.0009275886656323941,0.32299705779377,0.4,9.443721437681302e-17,0.019956248592665253
229,Reach,0.590930497938265,0.561677108678631,0.9483206194226883,-0.0011938320732703112,0.32462164753793143,-0.5344635865965929,0.02606223767378804,-0.25073549362486974,-0.009515495261217623,0.00046400747459871656,-0.003039744561186269,0,0,0.0001675521102892812,0.9488375064970266,-0.0009286737949127681,0.32303000899619727,0.4,9.624899990019602e-17,0.019956257106201226
230,Reach,0.6220625788518189,0.5901160750276214,0.9489429548578785,-0.0008885954481026696,0.3239337497363251,-0.5544552569405505,0.00022885821306565905,-0.2820304375110635,-0.00939569824317357,3.878189779103152e-06,-0.003423571159311447,0,0,0.00017267741078002793,0.9488380440273494,-0.0009299697099452353,0.3230609009553677,0.4,9.823302829822863e-17,0.01995626507032163
231,Reach,0.6320548287867075,0.5991810116451578,0.9498567700893439,-0.0005285807156239204,0.32422884416319575,-0.5600510852171923,-0.001963440427889316,-0.292971386727997,-0.00934694314960804,-3.276873581988758e-05,-0.003554374764701676,0,0,0.00017508402418628245,0.9488380378011827,-0.0009265997636552486,0.3231182284360287,0.4,1.0030324004983168e-16,0.019956272520485246
232,Reach,0.6417999625568596,0.6118914251958587,0.9506139591699829,0.0005072201408825752,0.32264175032098186,-0.5798206746143341,-0.021142258402509925,-0.2743504731860441,-0.009475875142861183,-0.00034552303777982433,-0.00317622482001337,0,0,0.0001740452231725283,0.9488382937151479,-0.0009239912708476829,0.32316305568158393,0.4,1.0242298788797523e-16,0.019956279489862037
233,Reach,0.6443661492655695,0.6103726181795849,0.9474335303724204,-0.0008705357363037079,0.32244453250426,-0.5667394124022074,0.004701588178721808,-0.30658125809960485,-0.009285138217577453,7.702816343144833e-05,-0.003712179271333887,0,0,0.00018008174267388326,0.948839514533537,-0.0009234226994841288,0.32318801431855243,0.4,1.0419793404349772e-16,0.01995628600948087
234,Reach,0.6469207228935496,0.6163501763802129,0.949226937213737,-0.0025788986293331924,0.32370182845983925,-0.5824295862582511,-0.010688360840291459,-0.2813680111574571,-0.00944965392366438,-0.00017341377109784492,-0.00326710397553675,0,0,0.00018429629608350203,0.9488398719612335,-0.0009254602983551677,0.3232353274701883,0.4,1.0607769787783658e-16,0.01995629210836796
235,Reach,0.6186159002878971,0.5865308285919921,0.9501384800568787,-0.001626782671601806,0.3246815779634865,-0.5506221764328971,0.012759091182312863,-0.2816701200012283,-0.009387778946840763,0.00021753487728755783,-0.00343835498784184,0,0,0.00018456800592573183,0.9488393599622539,-0.000924557419281796,0.3232882752746489,0.4,1.0794043581921778e-16,0.019956297813675875
236,Reach,0.6165380725951624,0.5815342610021635,0.9479700830981252,-0.0024718801765148055,0.3225653799034226,-0.5374341731611203,-0.003891940643312881,-0.30210686400015757,-0.009241659678570869,-6.692538865390085e-05,-0.003819325513468436,0,0,0.0001846516962398115,0.9488407624088149,-0.0009229662578698289,0.32331482297504116,0.4,1.0995931143194859e-16,0.019956303150804756
237,Reach,0.6344827259738827,0.6019289764632372,0.9466571272767614,-0.002271789608905091,0.3225051991657913,-0.5635160050645363,-0.003153534808752548,-0.2915614803323041,-0.009361835483907012,-5.2390480140727204e-05,-0.003514724969304169,0,0,0.00019055513987596326,0.9488412039172401,-0.0009201848553884747,0.3233506810433378,0.4,1.1184069822377981e-16,0.019956308143515337
238,Reach,0.6535831102839736,0.6190683090443229,0.9492340773760186,-0.00044186410666860855,0.3245570410979257,-0.5727657974437709,0.013382608114165475,-0.31453319240922206,-0.009252061348899757,0.00021617336760178647,-0.0037884864882080467,0,0,0.0001920911884431399,0.9488409313457861,-0.0009206563143670637,0.3234064988652386,0.4,1.1329297091781077e-16,0.019956312814034795
239,Reach,0.6227460613424138,0.588852955758556,0.9473435789245027,-0.0014221925345290233,0.3232501392132389,-0.5474293943580812,0.011372247964985585,-0.29665533382438386,-0.009296538108616383,0.00019312542891690063,-0.0036792773425971866,0,0,0.00019005480040752435,0.9488417930728645,-0.000922134322161315,0.3234397157907636,0.4,1.1501940096867012e-16,0.019956317183155745
240,Reach,0.6372808439748168,0.6014386863597218,0.9478338246230732,-0.0029131271409726885,0.3240667990094863,-0.5525545444043881,-0.0032444197501688846,-0.31748987904466897,-0.009187213209525803,-5.394431425431105e-05,-0.003948696424603218,0,0,0.00018515252376599017,0.9488424225637934,-0.000923618260565375,0.3234662174339668,0.4,1.1624487534054916e-16,0.019956321270328783
241,Reach,0.6340413015720334,0.5990887515405818,0.9479086588365311,-0.0006256622750662425,0.32384905093660665,-0.5533682703188513,-0.008661260765302574,-0.3093814992294085,-0.009236832921597035,-0.00014457391735414458,-0.003828840028118444,0,0,0.00018013520604245916,0.9488425078354592,-0.0009207821125582367,0.3235184017407901,0.4,1.1744568464402576e-16,0.019956325093749352
242,Reach,0.6268766727755248,0.5930911471477025,0.9481656528574353,0.00038980394737192004,0.3234369565592311,-0.5508801309325341,0.030578082093785906,-0.2976078377820926,-0.00928828787247677,0.0005155713795567883,-0.0036690454549627577,0,0,0.0001729820819189345,0.9488426939000107,-0.0009189112243194744,0.3235600364705855,0.4,1.1847226117308655e-16,0.01995632867043831
243,Reach,0.6193749984709183,0.5862591932195858,0.9485913405606305,-0.0006006923981827629,0.3231580679072688,-0.5473420345569835,0.014552016386654761,-0.28953466935231514,-0.00933617827894725,0.00024821813550997474,-0.0035740960956467775,0,0,0.00017398309869761153,0.9488436964399489,-0.0009189507899313874,0.32358240877239997,0.4,1.1984134524418612e-16,0.019956332016318235
244,Reach,0.6830376727049938,0.64764220140757,0.9495292129356092,-0.00017554081194512522,0.3232268689674205,-0.5955588352524305,0.006582011985533515,-0.3343752580638182,-0.009195800303903254,0.00010163037509335136,-0.003927712825244635,0,0,0.00017334152550797013,0.9488439531150248,-0.0009214986986354908,0.3236272001868248,0.4,1.2171798102189616e-16,0.019956335146283973
245,Reach,0.6656792586950089,0.6318015152062285,0.9490890024677752,-0.0007723318342905687,0.3230224063344577,-0.5865284767298752,-0.007905317647051399,-0.3147232552490649,-0.009283429409605396,-0.0001251234360283387,-0.0037151423287177156,0,0,0.00016985748709825256,0.9488436427293275,-0.0009213683397395042,0.3236744298928115,0.4,1.234535489176558e-16,0.019956338074269196
246,Reach,0.6191612277200995,0.5849481321992659,0.9467343196034885,-0.00044815130289326547,0.32171016963872806,-0.5429706612162575,0.007138909117743215,-0.29747692842781887,-0.009282372766536016,0.00012204345521888606,-0.003717883970501065,0,0,0.00016836043239071492,0.9488448821880597,-0.0009203552637813029,0.3236973372841359,0.4,1.2542436748667836e-16,0.019956340813308295
247,Reach,0.6367166150154193,0.6034713237394024,0.9491205097191185,0.0022548131847973437,0.3237657618612495,-0.5627940028311236,0.007182454526041133,-0.2976900578806695,-0.009325944426717374,0.00011901898637925569,-0.0036072974691118017,0,0,0.00017158345831715926,0.9488452153366332,-0.0009171951313163164,0.32373446936310646,0.4,1.2710313920163765e-16,0.019956343375594498
248,Reach,0.6128978611776014,0.5799704116569326,0.9474247954445264,0.001836981410045773,0.324296817557221,-0.5423308212185045,0.004190938629724828,-0.28548818649103985,-0.009351008436259798,7.22612489446078e-05,-0.003543080515158959,0,0,0.00017126739995551045,0.9488448146087949,-0.000916733727014926,0.32378435200693606,0.4,1.2811723961627585e-16,0.019956345772534013
249,Reach,0.5892521628166245,0.553983338628842,0.9504731739698009,0.001166252266325398,0.32430087345268577,-0.5117064123514375,-0.010419763618576307,-0.2920035744106967,-0.009236855635730064,-0.0001880880324734341,-0.0038268944141068278,0,0,0.00017384321731652138,0.9488458953006272,-0.0009179490141502264,0.3238095199015757,0.4,1.2935036245371004e-16,0.01995634801479711
250,Reach,0.6198503711195218,0.5875295752319188,0.9502397476923553,-0.0017216994322407364,0.3255402427322859,-0.5507790717155541,-0.01610991063173209,-0.283896755030062,-0.009374491003251061,-0.00027419744147131545,-0.003470408361137849,0,0,0.00017807787259769127,0.9488463189870522,-0.0009200117385154201,0.3238402394819905,0.4,1.3072670634829812e-16,0.019956350112365386
251,Reach,0.6187920183958374,0.5858940587887337,0.9488515720390827,-0.00027265032848201425,0.32128342009953825,-0.5478369305222832,0.0028281525807203447,-0.2876982119153638,-0.009350443519684616,4.8270716152459604e-05,-0.00354497897358364,0,0,0.0001784722025130419,0.948846077916409,-0.000917929921109552,0.3238903887526004,0.4,1.3218547010546933e-16,0.019956352074576317
252,Reach,0.6331805160764479,0.6019332020909944,0.9478102141281719,-0.0036061567309473978,0.3228995740359163,-0.5673045818675737,0.0016296707622790996,-0.28121241349574316,-0.009424709916264332,2.7073947019668502e-05,-0.003342769808955077,0,0,0.00017636118587047948,0.9488468871950301,-0.0009158226676134768,0.32391920030808,0.4,1.3388758739308823e-16,0.019956353910164693
253,Reach,0.6258701653078979,0.5910830868532968,0.9472680435750673,-0.0012742251145623784,0.3203685947923597,-0.5465880039404016,-0.013436048780291412,-0.30458905161570815,-0.009247227946416633,-0.00022731235386584756,-0.0037996189810020698,0,0,0.00018118910290309962,0.9488473534064656,-0.0009140033231474054,0.32394450088213,0.4,1.3562127685477278e-16,0.019956355627301667
254,Reach,0.6099761680108624,0.571141190654394,0.9477708782096428,-0.000804749200203766,0.32031668799461444,-0.5145678185545675,-0.023908386210997286,-0.3266791617443564,-0.009009467833426502,-0.00041860728314138717,-0.004319057455157802,0,0,0.00018201196251869936,0.9488472664699674,-0.0009154086643165382,0.3239930258682084,0.4,1.369386467639972e-16,0.01995635723363112
